Customer_ID,Join_Date,Tenure_Months,Churn_Flag,Churn_Date,Customer_Segment,Region,Contract_Type,Payment_Method,Monthly_Charges,Usage_Score,Support_Tickets,Satisfaction_Score
CUST23872,2021-09-13,8,Yes,2022-01-30,Retail,East,Monthly,Credit Card,633.94,95,2,5
CUST23873,2022-03-17,29,No,,Retail,North,Quarterly,UPI,307.17,95,1,1
CUST23874,2024-02-13,36,No,,SME,East,Monthly,UPI,741.62,46,2,1
CUST23875,2021-10-26,25,No,,SME,North,Monthly,UPI,937.72,39,1,3
CUST23876,2023-07-04,39,No,,Retail,West,Monthly,UPI,528.76,54,2,1
CUST23877,2024-02-22,34,No,,Retail,West,Monthly,Debit Card,687.79,26,2,1
CUST23878,2021-09-13,47,No,,SME,North,Quarterly,Credit Card,301.41,34,3,4
CUST23879,2022-10-13,32,Yes,2024-01-28,Retail,South,Quarterly,UPI,679.14,67,0,5
CUST23880,2021-02-16,41,No,,SME,South,Quarterly,Debit Card,758.31,48,2,5
CUST23881,2023-06-22,23,No,,Retail,East,Annual,Debit Card,546.15,77,2,3
CUST23882,2022-04-08,21,No,,SME,East,Annual,Credit Card,828.73,99,0,3
CUST23883,2024-02-21,19,No,,Retail,North,Annual,Debit Card,687.93,21,0,5
CUST23884,2021-01-31,25,No,,Retail,East,Quarterly,Debit Card,858.09,20,2,5
CUST23885,2021-02-24,23,No,,SME,North,Quarterly,UPI,336.05,46,2,4
CUST23886,2021-06-02,19,No,,SME,South,Monthly,Credit Card,583.19,6,1,2
CUST23887,2022-04-01,5,No,,SME,North,Annual,Credit Card,545.95,41,2,3
CUST23888,2021-10-13,19,No,,Corporate,East,Quarterly,Debit Card,614.08,39,1,1
CUST23889,2021-02-05,35,No,,Retail,West,Monthly,UPI,471.74,56,1,1
CUST23890,2023-03-29,12,Yes,2023-05-19,Corporate,North,Quarterly,Credit Card,593.92,66,2,2
CUST23891,2021-09-13,39,No,,Retail,South,Annual,UPI,471.32,78,3,5
CUST23892,2021-06-27,25,No,,Corporate,North,Monthly,UPI,747.04,9,1,1
CUST23893,2022-05-23,5,No,,SME,East,Annual,Debit Card,445.42,44,3,1
CUST23894,2021-01-21,12,No,,SME,South,Monthly,Credit Card,582.71,58,1,4
CUST23895,2021-03-16,27,Yes,2022-11-07,Corporate,South,Quarterly,Debit Card,468.39,65,0,4
CUST23896,2022-12-20,4,Yes,2025-05-05,SME,East,Annual,UPI,614.11,76,1,4
CUST23897,2022-04-05,19,No,,SME,East,Monthly,Debit Card,554.16,12,5,4
CUST23898,2023-11-27,45,Yes,2025-04-25,Retail,East,Monthly,UPI,592.37,29,1,5
CUST23899,2024-02-18,47,No,,SME,East,Annual,UPI,250.0,90,5,3
CUST23900,2022-09-22,24,No,,Retail,North,Annual,Debit Card,635.49,16,0,2
CUST23901,2021-01-01,42,No,,Retail,South,Monthly,UPI,577.85,85,2,5
CUST23902,2023-07-25,28,No,,Retail,North,Quarterly,Credit Card,339.74,43,1,2
CUST23903,2021-11-07,33,No,,SME,North,Monthly,Credit Card,582.61,64,3,3
CUST23904,2024-03-23,35,Yes,2025-04-28,Retail,East,Monthly,UPI,263.64,19,1,3
CUST23905,2023-02-01,16,No,,Corporate,East,Monthly,UPI,915.68,57,2,4
CUST23906,2022-11-14,12,No,,Retail,North,Monthly,UPI,533.84,98,3,2
CUST23907,2021-11-11,16,Yes,2024-01-28,SME,North,Quarterly,UPI,505.99,66,1,1
CUST23908,2021-11-03,11,No,,Retail,East,Quarterly,Debit Card,661.72,22,1,4
CUST23909,2022-09-11,43,Yes,2023-04-02,SME,West,Monthly,UPI,633.17,95,2,3
CUST23910,2024-01-26,28,No,,Retail,West,Annual,Debit Card,686.09,63,2,3
CUST23911,2021-01-07,23,No,,Retail,South,Quarterly,Debit Card,408.59,58,3,1
CUST23912,2023-11-02,46,Yes,2025-10-12,Retail,North,Annual,Credit Card,732.31,15,3,5
CUST23913,2022-05-29,17,No,,Retail,South,Monthly,UPI,484.68,62,1,4
CUST23914,2021-12-15,19,No,,Retail,South,Monthly,UPI,666.62,41,0,1
CUST23915,2023-07-06,11,No,,Retail,South,Monthly,Debit Card,535.8,71,2,3
CUST23916,2023-10-28,4,No,,SME,West,Monthly,Credit Card,250.0,99,3,4
CUST23917,2022-05-15,10,Yes,2022-10-26,Retail,North,Monthly,Debit Card,718.83,41,4,5
CUST23918,2022-04-20,19,Yes,2023-02-23,Corporate,South,Monthly,Credit Card,946.41,29,4,4
CUST23919,2022-06-08,36,No,,Corporate,East,Quarterly,UPI,964.92,10,1,3
CUST23920,2023-12-17,43,No,,Retail,North,Monthly,UPI,515.4,56,4,3
CUST23921,2022-08-13,39,No,,Retail,West,Annual,Credit Card,276.49,74,2,5
CUST23922,2021-08-21,41,No,,Retail,South,Monthly,Debit Card,627.52,83,3,3
CUST23923,2023-03-02,22,Yes,2023-08-14,Retail,North,Annual,Credit Card,929.99,39,4,4
CUST23924,2023-11-20,2,Yes,2024-09-12,Corporate,West,Quarterly,UPI,976.91,80,0,2
CUST23925,2022-01-02,33,No,,SME,West,Quarterly,Credit Card,394.92,11,3,1
CUST23926,2021-02-25,40,Yes,2022-04-24,Corporate,East,Annual,Debit Card,434.36,61,0,1
CUST23927,2021-01-10,27,No,,Retail,North,Monthly,Debit Card,250.0,63,2,3
CUST23928,2021-05-27,19,No,,SME,East,Quarterly,Credit Card,670.48,47,1,5
CUST23929,2021-12-30,46,No,,Retail,North,Annual,Credit Card,411.03,26,2,1
CUST23930,2021-09-10,4,Yes,2022-11-08,SME,North,Annual,Credit Card,510.71,32,4,2
CUST23931,2023-07-29,19,No,,SME,North,Quarterly,Debit Card,507.91,16,1,5
CUST23932,2023-01-06,25,No,,Retail,East,Quarterly,UPI,365.27,45,0,5
CUST23933,2021-12-06,6,No,,Retail,North,Quarterly,UPI,346.35,60,1,2
CUST23934,2022-09-16,47,No,,Retail,South,Monthly,Credit Card,894.69,85,2,1
CUST23935,2022-12-06,13,No,,Retail,North,Quarterly,Debit Card,998.38,79,0,3
CUST23936,2021-11-19,22,No,,SME,North,Monthly,Debit Card,798.93,66,0,5
CUST23937,2024-03-09,4,Yes,2024-11-23,SME,North,Monthly,Credit Card,622.64,85,0,3
CUST23938,2023-05-11,2,No,,Retail,East,Monthly,Debit Card,763.91,92,1,4
CUST23939,2021-04-05,3,No,,Corporate,South,Quarterly,UPI,868.96,56,5,1
CUST23940,2022-07-07,46,Yes,2022-09-18,SME,South,Annual,Credit Card,778.06,84,0,5
CUST23941,2023-03-01,30,Yes,2024-09-15,Corporate,North,Monthly,Credit Card,740.65,20,0,3
CUST23942,2024-03-19,4,Yes,2025-01-20,SME,South,Annual,Credit Card,901.82,44,0,2
CUST23943,2022-07-07,43,No,,SME,South,Annual,Credit Card,845.76,26,3,1
CUST23944,2021-04-26,29,No,,Corporate,North,Quarterly,Credit Card,532.61,92,1,3
CUST23945,2022-09-24,45,Yes,2024-09-07,Corporate,South,Monthly,UPI,745.04,9,0,4
CUST23946,2021-09-27,33,No,,Retail,West,Annual,Debit Card,947.32,97,1,1
CUST23947,2023-05-11,13,No,,SME,East,Annual,Debit Card,734.79,35,2,3
CUST23948,2021-10-18,47,Yes,2021-12-08,Retail,South,Monthly,Credit Card,630.49,61,0,3
CUST23949,2021-01-09,39,No,,Retail,North,Monthly,Debit Card,857.84,94,3,2
CUST23950,2022-09-22,32,Yes,2022-11-29,Retail,North,Annual,UPI,1063.99,18,3,5
CUST23951,2023-05-14,28,No,,Retail,South,Monthly,UPI,610.28,58,0,5
CUST23952,2022-04-20,37,No,,Corporate,North,Quarterly,Credit Card,871.57,59,0,2
CUST23953,2022-06-21,28,No,,Retail,East,Annual,Credit Card,581.82,15,1,2
CUST23954,2022-11-16,27,Yes,2025-03-03,Corporate,South,Monthly,UPI,872.71,37,1,4
CUST23955,2023-11-01,25,No,,Corporate,East,Monthly,UPI,603.57,13,2,4
CUST23956,2022-09-05,30,No,,SME,West,Monthly,Debit Card,443.78,52,5,2
CUST23957,2023-02-16,6,No,,SME,West,Quarterly,Debit Card,663.33,25,0,5
CUST23958,2022-08-18,30,Yes,2022-11-11,Retail,South,Monthly,UPI,728.08,62,2,5
CUST23959,2021-10-03,9,Yes,2024-02-14,Retail,South,Annual,UPI,731.5,97,2,1
CUST23960,2022-01-05,6,Yes,2022-06-07,SME,North,Monthly,UPI,993.79,39,1,3
CUST23961,2021-12-11,29,No,,Retail,North,Annual,Debit Card,783.01,53,1,4
CUST23962,2022-01-03,23,No,,Corporate,North,Monthly,UPI,279.97,48,2,3
CUST23963,2023-01-01,6,No,,Corporate,North,Monthly,Credit Card,818.65,7,2,3
CUST23964,2021-01-15,22,Yes,2021-03-20,Corporate,South,Monthly,UPI,1047.6,31,1,5
CUST23965,2023-01-28,2,No,,SME,East,Monthly,Credit Card,1058.84,32,3,2
CUST23966,2022-11-19,31,No,,Retail,East,Monthly,UPI,1038.87,92,2,3
CUST23967,2021-01-04,6,No,,SME,East,Monthly,Credit Card,284.49,69,2,3
CUST23968,2022-06-17,42,No,,Retail,East,Monthly,Debit Card,525.69,34,2,2
CUST23969,2023-09-13,5,No,,SME,North,Annual,Credit Card,697.72,68,1,2
CUST23970,2024-03-06,20,No,,Retail,North,Monthly,UPI,811.51,93,4,5
CUST23971,2023-04-14,12,No,,Corporate,North,Annual,Credit Card,1061.42,60,0,1
CUST23972,2021-12-29,38,Yes,2022-10-26,Retail,South,Quarterly,Debit Card,937.4,48,2,4
CUST23973,2021-04-27,38,No,,SME,West,Monthly,Debit Card,663.36,21,4,2
CUST23974,2021-05-08,8,No,,Retail,South,Annual,Debit Card,809.45,76,2,5
CUST23975,2021-03-19,43,Yes,2023-02-04,Corporate,East,Quarterly,UPI,1034.51,84,0,3
CUST23976,2023-01-11,33,No,,SME,North,Quarterly,Credit Card,798.97,51,2,2
CUST23977,2023-02-13,39,No,,SME,East,Monthly,Credit Card,603.33,45,2,3
CUST23978,2021-03-23,40,No,,SME,North,Monthly,Credit Card,787.37,59,1,1
CUST23979,2021-12-08,31,No,,Retail,North,Quarterly,Debit Card,1064.34,77,0,4
CUST23980,2023-03-30,3,No,,Retail,North,Monthly,Credit Card,642.92,98,1,2
CUST23981,2022-08-01,19,Yes,2023-10-01,SME,North,Quarterly,Debit Card,925.28,51,0,3
CUST23982,2021-04-06,8,No,,Retail,South,Monthly,UPI,517.28,40,2,3
CUST23983,2024-03-14,30,No,,Retail,East,Monthly,Credit Card,466.38,95,2,5
CUST23984,2022-07-31,31,No,,Retail,South,Quarterly,Credit Card,598.44,70,1,5
CUST23985,2022-06-05,29,Yes,2022-07-26,Retail,North,Quarterly,Debit Card,1113.32,84,1,5
CUST23986,2023-09-23,6,No,,Retail,West,Monthly,Debit Card,520.15,23,0,4
CUST23987,2021-12-23,2,No,,SME,South,Monthly,UPI,935.69,54,1,4
CUST23988,2021-07-05,23,Yes,2021-08-12,Retail,North,Annual,UPI,815.94,6,0,5
CUST23989,2022-06-27,44,No,,Corporate,East,Monthly,Credit Card,670.16,85,3,5
CUST23990,2021-05-31,30,Yes,2023-02-01,Retail,North,Monthly,UPI,250.0,85,1,4
CUST23991,2023-12-19,38,Yes,2025-02-13,Retail,East,Monthly,Credit Card,791.17,18,3,4
CUST23992,2021-01-10,46,Yes,2021-02-26,Retail,East,Monthly,Debit Card,667.92,90,2,1
CUST23993,2023-05-07,39,No,,Retail,East,Quarterly,UPI,520.61,58,0,3
CUST23994,2024-02-22,9,No,,Corporate,West,Monthly,Credit Card,834.41,45,4,2
CUST23995,2021-12-22,7,No,,SME,South,Annual,Debit Card,503.48,55,0,1
CUST23996,2023-03-05,47,No,,Corporate,East,Monthly,Debit Card,633.46,87,2,2
CUST23997,2021-08-25,44,No,,Corporate,East,Monthly,Debit Card,788.08,22,1,1
CUST23998,2021-11-29,15,No,,SME,North,Monthly,UPI,853.72,57,2,5
CUST23999,2021-01-17,15,Yes,2021-10-17,Retail,South,Quarterly,Credit Card,902.43,97,1,1
CUST24000,2021-11-20,21,No,,Retail,South,Quarterly,UPI,764.24,79,1,3
CUST24001,2021-01-23,14,No,,SME,North,Monthly,Credit Card,498.61,96,4,1
CUST24002,2023-07-20,11,No,,SME,West,Quarterly,UPI,479.16,71,2,3
CUST24003,2022-04-04,11,No,,SME,South,Quarterly,UPI,367.33,92,1,5
CUST24004,2022-06-05,20,No,,SME,West,Monthly,Debit Card,476.24,50,2,4
CUST24005,2022-12-20,13,No,,Corporate,East,Monthly,Credit Card,521.3,31,0,4
CUST24006,2022-07-11,45,No,,Retail,North,Monthly,Credit Card,606.58,12,1,5
CUST24007,2022-02-07,30,Yes,2022-10-31,SME,North,Monthly,Credit Card,750.83,91,4,3
CUST24008,2022-04-02,40,No,,Retail,North,Quarterly,Credit Card,608.6,89,0,4
CUST24009,2023-11-17,39,No,,Retail,East,Annual,UPI,665.42,60,3,5
CUST24010,2022-02-01,20,No,,Retail,North,Monthly,Credit Card,406.2,82,1,5
CUST24011,2021-05-20,45,No,,Corporate,West,Monthly,Debit Card,649.24,63,1,5
CUST24012,2022-06-05,43,No,,Retail,East,Monthly,UPI,872.85,43,0,2
CUST24013,2023-01-16,38,No,,Retail,West,Monthly,Debit Card,857.87,46,2,3
CUST24014,2021-04-02,8,No,,Retail,East,Monthly,UPI,434.65,24,4,2
CUST24015,2021-03-18,37,No,,SME,West,Monthly,UPI,653.19,65,2,4
CUST24016,2023-05-02,42,No,,Retail,North,Annual,Credit Card,608.88,83,3,2
CUST24017,2023-04-25,33,No,,Retail,South,Monthly,UPI,445.4,10,3,1
CUST24018,2022-10-29,26,Yes,2024-10-31,SME,North,Annual,Credit Card,581.96,12,1,3
CUST24019,2023-08-17,44,No,,Retail,West,Annual,Credit Card,730.95,65,0,5
CUST24020,2023-09-16,39,No,,Corporate,West,Monthly,Debit Card,519.81,83,2,4
CUST24021,2023-03-08,8,No,,Corporate,West,Quarterly,UPI,848.73,80,3,4
CUST24022,2021-03-29,18,No,,Retail,North,Monthly,Debit Card,786.19,14,1,5
CUST24023,2023-07-04,39,Yes,2025-08-08,Retail,South,Annual,Credit Card,667.6,66,4,4
CUST24024,2021-04-05,14,No,,SME,South,Monthly,UPI,637.55,57,2,4
CUST24025,2022-07-05,18,No,,Corporate,East,Quarterly,Debit Card,845.47,5,3,3
CUST24026,2022-02-03,21,Yes,2022-12-23,SME,South,Monthly,Debit Card,250.0,5,4,2
CUST24027,2023-02-06,23,No,,SME,South,Annual,Credit Card,783.22,47,1,5
CUST24028,2023-12-14,4,No,,Retail,South,Quarterly,Debit Card,701.32,29,1,3
CUST24029,2021-08-31,10,Yes,2021-11-19,Retail,North,Quarterly,Debit Card,685.2,46,2,2
CUST24030,2024-02-08,43,No,,Corporate,East,Annual,Credit Card,501.11,51,2,3
CUST24031,2022-09-16,11,Yes,2025-01-18,Retail,South,Quarterly,Debit Card,846.41,55,0,1
CUST24032,2022-12-02,20,Yes,2025-02-28,Retail,East,Monthly,Credit Card,526.91,84,1,2
CUST24033,2022-07-18,19,No,,Retail,East,Quarterly,Credit Card,834.61,47,2,5
CUST24034,2021-06-11,1,Yes,2023-11-22,Retail,West,Monthly,Credit Card,705.72,32,2,2
CUST24035,2021-02-04,31,No,,Retail,West,Monthly,Debit Card,903.97,83,0,5
CUST24036,2023-08-24,2,No,,Corporate,East,Annual,Credit Card,826.95,20,2,2
CUST24037,2021-02-06,41,No,,Retail,North,Monthly,Credit Card,806.23,84,1,3
CUST24038,2023-04-26,5,Yes,2025-04-20,SME,North,Quarterly,Debit Card,333.36,64,3,2
CUST24039,2023-04-09,34,No,,Retail,East,Monthly,UPI,498.55,42,6,3
CUST24040,2022-09-15,4,Yes,2024-06-25,Retail,West,Monthly,UPI,385.86,13,2,4
CUST24041,2022-06-05,27,Yes,2022-08-02,Retail,North,Quarterly,Debit Card,524.91,25,0,1
CUST24042,2021-04-15,39,No,,SME,East,Monthly,Debit Card,722.26,80,1,4
CUST24043,2021-06-05,3,No,,Corporate,South,Monthly,Debit Card,565.66,34,1,5
CUST24044,2021-12-02,26,Yes,2023-11-26,SME,South,Monthly,Credit Card,741.35,78,4,4
CUST24045,2023-11-16,41,No,,Corporate,South,Annual,Credit Card,457.02,89,1,1
CUST24046,2021-10-23,1,Yes,2023-08-16,Corporate,North,Quarterly,Credit Card,695.39,34,2,5
CUST24047,2023-06-05,16,No,,Retail,East,Quarterly,Debit Card,410.66,48,0,2
CUST24048,2021-03-10,35,No,,SME,West,Monthly,Debit Card,505.18,83,2,3
CUST24049,2021-05-31,19,No,,SME,North,Monthly,UPI,843.19,46,2,1
CUST24050,2023-05-07,16,No,,Corporate,East,Monthly,UPI,996.09,32,3,5
CUST24051,2022-07-31,33,No,,SME,West,Monthly,Credit Card,799.11,50,3,5
CUST24052,2022-10-24,31,No,,Corporate,East,Quarterly,Debit Card,561.81,65,6,3
CUST24053,2023-01-27,22,No,,Retail,North,Monthly,UPI,664.17,39,3,3
CUST24054,2022-03-28,44,No,,SME,South,Monthly,Debit Card,745.68,85,1,1
CUST24055,2022-07-24,20,No,,Retail,North,Quarterly,Debit Card,677.22,34,2,5
CUST24056,2024-02-10,6,No,,Retail,North,Quarterly,Debit Card,591.57,87,0,2
CUST24057,2022-09-27,35,No,,Retail,North,Quarterly,Credit Card,537.77,29,2,2
CUST24058,2021-12-28,39,No,,Corporate,South,Monthly,Debit Card,485.35,52,2,1
CUST24059,2021-07-22,3,No,,Retail,North,Monthly,Credit Card,378.46,60,1,5
CUST24060,2022-05-02,32,No,,Corporate,South,Annual,Debit Card,389.59,5,4,1
CUST24061,2021-01-04,13,Yes,2021-04-23,SME,South,Monthly,Credit Card,954.59,13,2,2
CUST24062,2024-02-27,14,Yes,2025-04-19,SME,West,Monthly,Debit Card,454.36,46,2,4
CUST24063,2023-11-16,41,No,,Retail,South,Monthly,Debit Card,560.83,66,2,2
CUST24064,2023-03-12,8,No,,Retail,South,Monthly,UPI,475.59,79,4,4
CUST24065,2023-09-04,47,No,,SME,South,Quarterly,Debit Card,571.49,62,0,1
CUST24066,2021-01-27,19,No,,Retail,South,Annual,Credit Card,680.07,15,1,2
CUST24067,2023-12-02,45,Yes,2024-06-12,Retail,North,Quarterly,Debit Card,985.35,24,3,5
CUST24068,2023-08-23,14,Yes,2023-10-23,Retail,South,Annual,Credit Card,955.63,76,2,2
CUST24069,2021-03-05,11,No,,Retail,South,Quarterly,Debit Card,493.83,56,1,3
CUST24070,2023-11-15,35,Yes,2024-07-25,Corporate,West,Quarterly,UPI,713.81,36,1,2
CUST24071,2021-03-13,36,Yes,2022-01-06,SME,West,Quarterly,Debit Card,728.82,99,2,2
CUST24072,2023-06-19,3,Yes,2025-07-11,Retail,North,Quarterly,Debit Card,637.67,88,1,3
CUST24073,2021-09-25,25,No,,SME,East,Quarterly,Credit Card,537.02,73,2,2
CUST24074,2021-04-05,13,Yes,2023-06-29,SME,South,Monthly,Debit Card,811.49,31,2,1
CUST24075,2022-01-30,16,Yes,2024-02-08,SME,East,Quarterly,UPI,666.52,16,4,2
CUST24076,2023-05-19,28,No,,Retail,South,Monthly,UPI,889.19,35,1,4
CUST24077,2021-12-30,45,No,,Retail,West,Monthly,UPI,719.86,62,1,2
CUST24078,2021-04-27,27,No,,SME,North,Quarterly,Credit Card,730.31,41,3,1
CUST24079,2021-06-13,10,No,,SME,North,Annual,Debit Card,741.78,33,3,1
CUST24080,2023-05-27,18,Yes,2024-02-04,SME,East,Quarterly,Credit Card,968.42,62,0,4
CUST24081,2023-03-01,8,Yes,2025-01-07,Retail,West,Quarterly,UPI,702.33,85,4,1
CUST24082,2022-07-31,7,Yes,2023-06-07,SME,South,Quarterly,Credit Card,480.86,44,1,1
CUST24083,2021-11-02,22,No,,SME,North,Monthly,UPI,631.2,27,2,4
CUST24084,2023-02-11,38,No,,Retail,West,Annual,Debit Card,855.57,43,1,3
CUST24085,2021-07-19,47,No,,Corporate,West,Quarterly,Credit Card,739.48,43,5,5
CUST24086,2021-06-29,9,No,,Retail,North,Annual,Debit Card,1048.88,59,4,2
CUST24087,2021-12-24,42,No,,Retail,North,Monthly,Debit Card,986.01,8,0,5
CUST24088,2023-01-10,40,No,,Retail,West,Monthly,Debit Card,983.36,11,1,1
CUST24089,2022-03-06,39,Yes,2022-07-28,Retail,East,Quarterly,Debit Card,1036.27,13,1,4
CUST24090,2023-10-25,29,No,,Retail,North,Quarterly,Debit Card,726.54,13,1,1
CUST24091,2022-10-15,37,Yes,2024-07-23,SME,West,Quarterly,Credit Card,527.43,9,4,4
CUST24092,2022-11-09,47,Yes,2023-09-09,Retail,East,Quarterly,UPI,912.58,17,4,3
CUST24093,2021-09-11,42,No,,Retail,North,Monthly,UPI,579.42,28,0,1
CUST24094,2023-07-30,29,No,,Retail,North,Monthly,UPI,406.08,12,0,3
CUST24095,2024-01-25,28,Yes,2026-06-10,Corporate,South,Quarterly,UPI,820.9,86,1,1
CUST24096,2021-06-16,21,No,,Corporate,West,Quarterly,Credit Card,787.4,32,0,1
CUST24097,2023-08-23,33,No,,Corporate,North,Monthly,Debit Card,429.06,17,2,1
CUST24098,2023-05-04,26,No,,SME,West,Annual,UPI,723.1,79,0,2
CUST24099,2023-12-22,38,No,,SME,North,Monthly,UPI,684.37,87,2,2
CUST24100,2021-06-23,15,Yes,2021-11-29,Corporate,West,Quarterly,Debit Card,699.2,98,2,3
CUST24101,2022-09-16,2,Yes,2024-12-19,SME,East,Monthly,Debit Card,785.98,88,4,3
CUST24102,2022-02-19,12,No,,Retail,West,Quarterly,UPI,930.49,9,3,2
CUST24103,2023-01-09,33,Yes,2023-05-30,Retail,South,Monthly,Debit Card,802.22,71,2,3
CUST24104,2022-11-06,15,No,,Retail,South,Monthly,Debit Card,493.35,50,4,1
CUST24105,2021-05-06,45,No,,Retail,South,Monthly,Debit Card,573.63,33,3,2
CUST24106,2023-07-30,1,No,,SME,North,Monthly,Credit Card,709.35,38,6,1
CUST24107,2021-09-10,33,No,,Retail,South,Annual,Credit Card,439.94,65,1,5
CUST24108,2021-07-16,4,Yes,2022-03-14,Retail,West,Quarterly,UPI,554.13,50,0,1
CUST24109,2022-02-17,28,No,,Retail,North,Quarterly,UPI,609.57,22,4,2
CUST24110,2023-02-15,14,No,,Retail,South,Annual,Credit Card,546.78,54,1,5
CUST24111,2023-12-14,45,No,,SME,East,Annual,UPI,489.17,74,3,4
CUST24112,2024-03-20,12,Yes,2024-11-10,Retail,West,Quarterly,Debit Card,301.64,94,1,4
CUST24113,2024-01-29,6,No,,Retail,North,Annual,UPI,523.97,87,2,5
CUST24114,2021-08-22,20,Yes,2023-08-29,Retail,North,Monthly,Debit Card,657.71,43,1,4
CUST24115,2023-12-22,21,No,,Corporate,East,Annual,UPI,965.66,95,1,5
CUST24116,2021-07-15,16,Yes,2022-03-30,Corporate,South,Annual,UPI,708.1,38,3,1
CUST24117,2022-06-26,12,Yes,2024-10-12,Retail,South,Monthly,UPI,558.05,38,3,3
CUST24118,2024-02-04,20,No,,Corporate,West,Annual,Debit Card,679.12,90,2,2
CUST24119,2021-10-22,45,No,,Corporate,West,Monthly,UPI,423.69,43,3,2
CUST24120,2022-10-07,33,No,,SME,East,Monthly,Credit Card,790.97,87,3,5
CUST24121,2021-06-05,2,No,,Retail,East,Quarterly,UPI,824.11,31,3,1
CUST24122,2022-02-10,34,No,,Retail,East,Annual,Credit Card,824.81,92,0,3
CUST24123,2023-06-15,26,No,,SME,South,Monthly,Debit Card,464.07,51,2,2
CUST24124,2022-12-27,33,No,,Corporate,South,Annual,Debit Card,620.63,98,2,4
CUST24125,2023-01-08,42,No,,Retail,North,Quarterly,Credit Card,539.04,7,1,5
CUST24126,2023-03-08,30,No,,SME,West,Annual,UPI,602.67,75,2,1
CUST24127,2022-07-08,1,No,,Retail,East,Monthly,Credit Card,590.21,47,0,2
CUST24128,2022-01-10,46,No,,SME,North,Annual,Debit Card,699.45,62,1,1
CUST24129,2022-03-31,8,No,,SME,North,Quarterly,Debit Card,748.94,20,1,1
CUST24130,2021-07-21,1,No,,SME,North,Annual,UPI,476.1,47,1,5
CUST24131,2023-05-04,46,No,,Retail,North,Monthly,Credit Card,391.61,87,0,2
CUST24132,2022-12-25,10,No,,SME,North,Annual,Debit Card,611.03,31,3,5
CUST24133,2021-12-06,32,No,,Retail,North,Monthly,Debit Card,703.96,22,3,3
CUST24134,2021-09-19,40,Yes,2023-12-25,SME,East,Annual,Credit Card,320.2,50,0,4
CUST24135,2022-06-27,2,No,,SME,South,Monthly,Debit Card,712.79,32,2,1
CUST24136,2022-07-05,31,No,,Retail,North,Annual,Debit Card,250.0,24,0,1
CUST24137,2022-09-30,4,No,,SME,West,Quarterly,Debit Card,928.53,18,2,1
CUST24138,2021-06-14,12,Yes,2023-09-07,SME,South,Annual,Debit Card,638.49,6,3,5
CUST24139,2023-01-28,31,No,,SME,North,Monthly,Credit Card,509.23,60,2,4
CUST24140,2022-09-13,41,No,,Retail,South,Quarterly,Debit Card,510.68,35,2,1
CUST24141,2024-01-17,23,No,,SME,South,Annual,UPI,472.49,23,1,4
CUST24142,2021-02-20,33,No,,Retail,North,Annual,Debit Card,571.53,89,1,5
CUST24143,2022-05-04,8,No,,Retail,South,Monthly,Debit Card,666.64,45,2,4
CUST24144,2021-07-17,16,Yes,2021-12-18,SME,East,Quarterly,Debit Card,582.07,17,4,3
CUST24145,2023-11-13,15,No,,Retail,North,Annual,Credit Card,659.81,65,1,4
CUST24146,2022-10-27,41,Yes,2023-04-11,Retail,North,Annual,UPI,574.3,95,1,4
CUST24147,2022-10-25,40,No,,Retail,North,Quarterly,Credit Card,718.98,59,1,4
CUST24148,2021-09-23,26,No,,Corporate,South,Monthly,Debit Card,890.15,73,0,4
CUST24149,2021-03-14,14,No,,Retail,North,Quarterly,Credit Card,470.43,80,3,3
CUST24150,2021-03-18,12,No,,SME,East,Monthly,UPI,872.22,71,0,3
CUST24151,2022-06-28,27,No,,SME,South,Quarterly,Credit Card,683.41,18,4,2
CUST24152,2023-05-31,47,Yes,2024-03-18,Retail,East,Quarterly,UPI,825.76,32,4,3
CUST24153,2022-03-11,31,Yes,2023-03-31,Retail,South,Monthly,Credit Card,754.25,53,5,4
CUST24154,2023-12-25,4,No,,Retail,South,Quarterly,Credit Card,1026.66,24,2,4
CUST24155,2021-12-23,30,No,,Retail,North,Monthly,UPI,609.08,7,0,2
CUST24156,2023-07-25,4,No,,Retail,South,Monthly,Credit Card,792.74,44,2,5
CUST24157,2021-01-18,31,No,,SME,West,Monthly,Debit Card,695.87,54,2,1
CUST24158,2022-11-07,34,No,,Retail,West,Annual,Credit Card,825.2,63,0,4
CUST24159,2022-07-29,4,Yes,2024-11-25,Corporate,North,Monthly,Credit Card,739.97,10,2,5
CUST24160,2023-01-21,20,Yes,2024-07-11,SME,West,Quarterly,UPI,794.07,59,2,3
CUST24161,2023-09-23,18,No,,Retail,West,Annual,Credit Card,465.24,30,1,4
CUST24162,2023-10-30,47,No,,Retail,West,Monthly,Debit Card,622.17,29,0,2
CUST24163,2022-09-24,8,Yes,2023-05-18,SME,North,Monthly,Debit Card,751.04,87,1,4
CUST24164,2022-01-07,42,Yes,2023-10-23,Retail,West,Annual,Debit Card,624.95,71,3,3
CUST24165,2023-08-28,2,No,,Retail,East,Quarterly,Credit Card,652.84,59,0,1
CUST24166,2024-04-13,9,Yes,2025-09-30,SME,West,Annual,UPI,386.79,63,4,1
CUST24167,2024-02-28,16,No,,Retail,East,Quarterly,UPI,726.94,93,1,5
CUST24168,2021-12-19,22,Yes,2023-10-24,Corporate,South,Monthly,UPI,668.57,36,3,1
CUST24169,2021-08-12,12,Yes,2023-03-19,Corporate,East,Annual,UPI,408.06,97,2,3
